Time,Lat,Lon,CO2[ppm],mass PM1.0[μg/m3],mass PM2.5[μg/m3],mass PM4[μg/m3],mass PM10[μg/m3],number PM0.5[#/cm3],number PM1.0[#/cm3],number PM2.5[#/cm3],number PM4[#/cm3],number PM10[#/cm3],Typical Part Size[μm],EAQ[],FAQ[],O3[ppb],Temp[°C],Hum[%],Alt[m],Press[mbar],DP[°C],HDX[°C],Gradient[°C/100m],Speed[km/h],Radiation[],BT[dBm]
2023-07-07 12:23:07+02:00,41.385667,2.183394,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.6,61,9,1016,20.8,37.8,-,0,-,-53
2023-07-07 12:23:08+02:00,41.385666,2.183393,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.7,61,9,1016,20.9,37.8,-,0,-,-49
2023-07-07 12:23:10+02:00,41.385666,2.183392,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.3,61,9,1016,20.5,37.2,-,0,-,-56
2023-07-07 12:23:11+02:00,41.385667,2.183386,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.2,61,9,1016,20.4,36.8,-,0,-,-48
2023-07-07 12:23:12+02:00,41.385666,2.183384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.1,61,9,1016,20.3,36.7,-,0,-,-54
2023-07-07 12:23:14+02:00,41.385666,2.183383,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.1,61,9,1016,20.3,36.6,-,0,-,-50
2023-07-07 12:23:15+02:00,41.385664,2.183382,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.0,61,9,1016,20.2,36.5,-,0,-,-51
2023-07-07 12:23:16+02:00,41.385664,2.183381,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.9,61,10,1016,20.1,36.4,-,0,-,-63
2023-07-07 12:23:18+02:00,41.385652,2.183371,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.8,60,9,1016,19.8,36.0,-,0,-,-61
2023-07-07 12:23:19+02:00,41.385628,2.183382,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.7,60,8,1016,19.7,35.8,-,1,-,-68
2023-07-07 12:23:21+02:00,41.385629,2.18338,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.6,60,8,1016,19.6,35.5,-,0,-,-85
2023-07-07 12:23:22+02:00,41.385612,2.183403,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.7,60,9,1016,19.7,35.6,-,0,-,-65
2023-07-07 12:23:24+02:00,41.385609,2.183418,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.6,60,9,1016,19.6,35.4,-,1,-,-61
2023-07-07 12:23:25+02:00,41.385607,2.18341,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.6,60,9,1016,19.6,35.4,-,0,-,-86
2023-07-07 12:23:26+02:00,41.385596,2.183457,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5,59,9,1016,19.3,35.1,-,1,-,-74
2023-07-07 12:23:28+02:00,41.385596,2.183485,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.6,59,9,1016,19.4,35.3,-,1,-,-74
2023-07-07 12:23:29+02:00,41.385584,2.183504,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.6,59,9,1016,19.4,35.2,-,2,-,-74
2023-07-07 12:23:31+02:00,41.385581,2.183514,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5,59,9,1016,19.3,35.1,-,2,-,-77
2023-07-07 12:23:32+02:00,41.385567,2.183528,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5,58,9,1016,19.1,34.9,-,3,-,-71
2023-07-07 12:23:34+02:00,41.385563,2.183533,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4,58,9,1016,19.0,34.7,-,2,-,-70
2023-07-07 12:23:35+02:00,41.385548,2.183562,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4,58,9,1016,19.0,34.7,-,2,-,-69
2023-07-07 12:23:37+02:00,41.385543,2.183569,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.6,58,9,1016,19.2,35.0,-,3,-,-70
2023-07-07 12:23:38+02:00,41.385537,2.183578,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.6,58,8,1016,19.2,35.0,-,3,-,-70
2023-07-07 12:23:39+02:00,41.385532,2.183597,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.6,58,9,1016,19.2,35.0,-,3,-,-75
2023-07-07 12:23:40+02:00,41.385517,2.183609,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.6,58,9,1016,19.2,35.1,-,3,-,-77
2023-07-07 12:23:42+02:00,41.385515,2.183615,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.7,58,9,1016,19.3,35.2,-,3,-,-70
2023-07-07 12:23:43+02:00,41.385514,2.183641,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.6,58,9,1016,19.2,35.1,-,2,-,-83
2023-07-07 12:23:44+02:00,41.385511,2.183657,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.8,58,9,1016,19.4,35.4,-,2,-,-80
2023-07-07 12:23:46+02:00,41.385512,2.183663,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.8,58,9,1016,19.4,35.4,-,2,-,-68
2023-07-07 12:23:47+02:00,41.385498,2.18368,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.7,58,9,1016,19.3,35.3,-,3,-,-72
2023-07-07 12:23:49+02:00,41.385489,2.183704,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.7,58,9,1016,19.3,35.3,-,3,-,-65
2023-07-07 12:23:50+02:00,41.385463,2.183724,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.7,58,9,1016,19.3,35.2,-,2,-,-65
2023-07-07 12:23:52+02:00,41.385459,2.183736,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.7,58,9,1016,19.3,35.3,-,2,-,-72
2023-07-07 12:23:53+02:00,41.385439,2.183772,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.7,58,9,1016,19.3,35.2,-,3,-,-69
2023-07-07 12:23:55+02:00,41.385435,2.183783,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.7,58,9,1016,19.3,35.2,-,3,-,-80
2023-07-07 12:23:56+02:00,41.385424,2.183812,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.6,58,9,1016,19.2,35.1,-,3,-,-81
2023-07-07 12:23:57+02:00,41.385418,2.183822,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.6,58,9,1016,19.2,35.0,-,3,-,-70
2023-07-07 12:23:59+02:00,41.385405,2.183842,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.6,58,9,1016,19.2,35.0,-,3,-,-71
2023-07-07 12:24:00+02:00,41.3854,2.18387,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5,58,10,1016,19.1,34.9,-,3,-,-79
2023-07-07 12:24:02+02:00,41.385396,2.183886,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5,58,9,1016,19.1,34.8,-,3,-,-80
2023-07-07 12:24:03+02:00,41.38537,2.183902,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4,58,9,1016,19.0,34.8,-,4,-,-77
2023-07-07 12:24:05+02:00,41.385356,2.183919,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5,58,9,1016,19.1,34.8,-,4,-,-84
2023-07-07 12:24:06+02:00,41.385337,2.183937,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4,58,9,1016,19.0,34.7,-,3,-,-84
2023-07-07 12:24:07+02:00,41.385323,2.18395,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4,58,9,1016,19.0,34.6,-,3,-,-80
2023-07-07 12:24:09+02:00,41.385322,2.183967,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4,58,9,1016,19.0,34.7,-,2,-,-85
2023-07-07 12:24:10+02:00,41.385304,2.183993,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.3,58,10,1016,18.9,34.4,-,2,-,-87
2023-07-07 12:24:12+02:00,41.385309,2.184007,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.3,58,9,1016,18.9,34.4,-,2,-,-89
2023-07-07 12:24:13+02:00,41.385291,2.184041,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.3,58,10,1016,18.9,34.4,-,2,-,-79
2023-07-07 12:24:15+02:00,41.385288,2.184039,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.3,58,10,1016,18.9,34.5,-,2,-,-80
2023-07-07 12:24:16+02:00,41.385276,2.184054,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2,58,10,1016,18.8,34.4,-,2,-,-82
2023-07-07 12:24:18+02:00,41.385254,2.184064,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.3,58,10,1016,18.9,34.6,-,2,-,-76
2023-07-07 12:24:19+02:00,41.385253,2.184062,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.3,59,10,1016,19.1,34.8,-,2,-,-84
2023-07-07 12:24:21+02:00,41.385254,2.184068,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2,59,10,1016,19.0,34.6,-,2,-,-81
2023-07-07 12:24:22+02:00,41.385246,2.184071,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4,58,10,1016,19.0,34.7,-,2,-,-86
2023-07-07 12:24:23+02:00,41.385238,2.184073,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4,58,9,1016,19.0,34.7,-,2,-,-86
2023-07-07 12:24:25+02:00,41.385236,2.184074,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4,58,10,1016,19.0,34.7,-,2,-,-77
2023-07-07 12:24:26+02:00,41.385226,2.184089,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4,58,10,1016,19.0,34.7,-,2,-,-80
2023-07-07 12:24:28+02:00,41.385219,2.184097,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5,58,10,1016,19.1,34.9,-,2,-,-77
2023-07-07 12:24:29+02:00,41.385214,2.184112,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.6,58,10,1016,19.2,35.0,-,2,-,-79
2023-07-07 12:24:31+02:00,41.385211,2.184113,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.7,58,10,1016,19.3,35.2,-,2,-,-69
2023-07-07 12:24:32+02:00,41.385208,2.184122,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.7,58,10,1016,19.3,35.2,-,2,-,-77
2023-07-07 12:24:33+02:00,41.385201,2.184135,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.7,58,10,1016,19.3,35.3,-,2,-,-73
2023-07-07 12:24:35+02:00,41.385201,2.184142,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.8,58,9,1016,19.4,35.3,-,2,-,-73
2023-07-07 12:24:36+02:00,41.385187,2.184158,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.8,58,10,1016,19.4,35.5,-,2,-,-78
2023-07-07 12:24:38+02:00,41.385179,2.184176,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.9,59,10,1016,19.7,35.9,-,2,-,-79
2023-07-07 12:24:39+02:00,41.385176,2.184194,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.0,59,10,1016,19.8,36.1,-,2,-,-84
2023-07-07 12:24:40+02:00,41.385174,2.184201,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.1,59,10,1016,19.9,36.2,-,2,-,-75
2023-07-07 12:24:42+02:00,41.385177,2.184208,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.1,59,10,1016,19.9,36.3,-,2,-,-73
2023-07-07 12:24:43+02:00,41.385177,2.184238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.2,59,10,1016,20.0,36.4,-,2,-,-68
2023-07-07 12:24:45+02:00,41.385178,2.184254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.3,58,10,1016,19.9,36.3,-,2,-,-79
2023-07-07 12:24:46+02:00,41.385187,2.184286,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.3,58,10,1016,19.9,36.4,-,2,-,-73
2023-07-07 12:24:48+02:00,41.385188,2.184299,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.4,57,10,1016,19.8,36.3,-,2,-,-70
2023-07-07 12:24:49+02:00,41.385194,2.184327,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.4,57,10,1016,19.8,36.4,-,3,-,-82
2023-07-07 12:24:50+02:00,41.385197,2.184346,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.5,57,10,1016,19.9,36.6,-,3,-,-72
2023-07-07 12:24:52+02:00,41.385197,2.184357,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.5,57,10,1016,19.9,36.6,-,2,-,-68
2023-07-07 12:24:53+02:00,41.385208,2.184379,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.6,57,10,1015,20.0,36.7,-,3,-,-79
2023-07-07 12:24:55+02:00,41.385207,2.184385,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.8,57,10,1016,20.2,37.2,-,3,-,-76
2023-07-07 12:24:56+02:00,41.385205,2.184399,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.9,57,10,1016,20.3,37.3,-,2,-,-74
2023-07-07 12:24:57+02:00,41.385205,2.184407,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.0,57,10,1016,20.4,37.6,-,2,-,-80
2023-07-07 12:24:59+02:00,41.385205,2.18443,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.0,57,10,1016,20.4,37.6,-,1,-,-84
2023-07-07 12:25:00+02:00,41.385202,2.184448,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.1,57,10,1016,20.5,37.7,-,2,-,-70
2023-07-07 12:25:02+02:00,41.385203,2.18446,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.1,57,10,1016,20.5,37.8,-,2,-,-64
2023-07-07 12:25:03+02:00,41.385203,2.184482,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.2,57,10,1015,20.6,37.9,-,1,-,-70
2023-07-07 12:25:04+02:00,41.385206,2.184495,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.3,57,10,1016,20.7,38.1,-,2,-,-83
2023-07-07 12:25:06+02:00,41.385211,2.184509,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.3,57,10,1016,20.7,38.1,-,2,-,-85
2023-07-07 12:25:07+02:00,41.385208,2.184534,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.3,57,10,1016,20.7,38.2,-,2,-,-67
2023-07-07 12:25:09+02:00,41.385205,2.18455,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.4,58,10,1016,21.0,38.5,-,1,-,-67
2023-07-07 12:25:10+02:00,41.385205,2.184564,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.4,58,10,1016,21.0,38.5,-,1,-,-73
2023-07-07 12:25:11+02:00,41.385203,2.184576,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.5,58,10,1016,21.1,38.7,-,1,-,-76
2023-07-07 12:25:13+02:00,41.385204,2.184585,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.5,58,10,1016,21.1,38.7,-,1,-,-66
2023-07-07 12:25:14+02:00,41.385206,2.184589,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.5,58,10,1016,21.1,38.7,-,2,-,-86
2023-07-07 12:25:16+02:00,41.38521,2.184599,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.5,58,10,1016,21.1,38.8,-,2,-,-68
2023-07-07 12:25:17+02:00,41.385218,2.184636,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.5,57,10,1016,20.9,38.6,-,2,-,-69
2023-07-07 12:25:18+02:00,41.385223,2.184658,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,57,10,1016,21.0,38.7,-,2,-,-70
2023-07-07 12:25:20+02:00,41.385222,2.184684,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,57,10,1016,21.0,38.7,-,2,-,-73
2023-07-07 12:25:21+02:00,41.38523,2.184711,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,57,10,1016,21.0,38.7,-,2,-,-78
2023-07-07 12:25:23+02:00,41.385233,2.184718,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,58,10,1016,21.2,39.0,-,2,-,-68
2023-07-07 12:25:24+02:00,41.385239,2.184722,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,58,10,1016,21.2,39.0,-,2,-,-68
2023-07-07 12:25:26+02:00,41.385239,2.184733,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,58,10,1016,21.2,39.0,-,2,-,-71
2023-07-07 12:25:27+02:00,41.385247,2.184758,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,58,10,1016,21.2,39.0,-,2,-,-75
2023-07-07 12:25:29+02:00,41.385254,2.184768,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,58,10,1016,21.2,39.0,-,2,-,-73
2023-07-07 12:25:30+02:00,41.385261,2.184809,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,58,10,1016,21.2,39.0,-,2,-,-75
2023-07-07 12:25:31+02:00,41.385262,2.184818,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,58,10,1016,21.2,39.0,-,1,-,-72
2023-07-07 12:25:33+02:00,41.385272,2.184838,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,59,11,1015,21.4,39.3,-,0,-,-65
2023-07-07 12:25:34+02:00,41.385282,2.184855,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,59,10,1016,21.4,39.3,-,1,-,-69
2023-07-07 12:25:36+02:00,41.385287,2.184861,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,59,10,1016,21.4,39.3,-,1,-,-81
2023-07-07 12:25:37+02:00,41.385291,2.184862,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,59,10,1016,21.4,39.3,-,1,-,-76
2023-07-07 12:25:38+02:00,41.385302,2.184858,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,59,10,1016,21.4,39.3,-,3,-,-71
2023-07-07 12:25:40+02:00,41.385314,2.184851,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,59,11,1015,21.4,39.3,-,3,-,-77
2023-07-07 12:25:41+02:00,41.385328,2.184844,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,59,10,1016,21.4,39.3,-,2,-,-72
2023-07-07 12:25:43+02:00,41.385339,2.184843,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,59,10,1016,21.4,39.3,-,2,-,-74
2023-07-07 12:25:44+02:00,41.385346,2.18485,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,59,10,1016,21.4,39.3,-,3,-,-77
2023-07-07 12:25:45+02:00,41.385364,2.184869,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,59,10,1016,21.4,39.3,-,2,-,-81
2023-07-07 12:25:47+02:00,41.385369,2.184873,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,59,10,1016,21.4,39.3,-,2,-,-80
2023-07-07 12:25:48+02:00,41.385384,2.184876,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7,59,10,1016,21.5,39.4,-,3,-,-83
2023-07-07 12:25:50+02:00,41.385395,2.184881,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7,60,10,1016,21.7,39.7,-,3,-,-79
2023-07-07 12:25:51+02:00,41.385414,2.184894,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7,60,10,1016,21.7,39.7,-,3,-,-78
2023-07-07 12:25:52+02:00,41.385426,2.1849,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7,60,10,1015,21.7,39.7,-,3,-,-74
2023-07-07 12:25:54+02:00,41.385443,2.184911,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7,60,11,1015,21.7,39.7,-,2,-,-87
2023-07-07 12:25:55+02:00,41.385466,2.184927,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7,61,10,1016,21.9,39.9,-,3,-,-90
2023-07-07 12:25:57+02:00,41.385477,2.184939,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7,61,10,1016,21.9,40.0,-,3,-,-78
2023-07-07 12:25:58+02:00,41.385496,2.184955,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7,61,11,1015,21.9,40.0,-,2,-,-77
2023-07-07 12:26:00+02:00,41.385505,2.184963,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7,61,10,1016,21.9,40.0,-,2,-,-93
2023-07-07 12:26:01+02:00,41.385523,2.184976,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7,61,10,1016,21.9,40.0,-,2,-,-83
2023-07-07 12:26:03+02:00,41.38553,2.184982,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7,61,10,1015,21.9,40.0,-,2,-,-85
2023-07-07 12:26:04+02:00,41.385535,2.184989,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7,61,10,1016,21.9,40.0,-,2,-,-90
2023-07-07 12:26:05+02:00,41.385554,2.185006,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7,61,10,1016,21.9,39.9,-,2,-,-86
2023-07-07 12:26:07+02:00,41.385557,2.185018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7,61,11,1015,21.9,39.9,-,2,-,-92
2023-07-07 12:26:08+02:00,41.385568,2.185039,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7,60,11,1015,21.7,39.7,-,2,-,-82
2023-07-07 12:26:10+02:00,41.385575,2.185043,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7,60,11,1015,21.7,39.7,-,2,-,-82
2023-07-07 12:26:11+02:00,41.385586,2.185058,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7,60,11,1015,21.7,39.7,-,2,-,-93
2023-07-07 12:26:13+02:00,41.385593,2.18507,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7,60,11,1015,21.7,39.7,-,2,-,-86
2023-07-07 12:26:14+02:00,41.385607,2.18509,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7,60,11,1015,21.7,39.7,-,3,-,-90
2023-07-07 12:26:16+02:00,41.385615,2.185098,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7,60,11,1015,21.7,39.6,-,3,-,-85
2023-07-07 12:26:17+02:00,41.385633,2.18512,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,60,11,1015,21.6,39.6,-,2,-,-79
2023-07-07 12:26:19+02:00,41.38564,2.185133,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7,60,11,1015,21.7,39.7,-,2,-,-87
2023-07-07 12:26:20+02:00,41.385655,2.185149,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,60,11,1015,21.6,39.6,-,2,-,-86
2023-07-07 12:26:21+02:00,41.385663,2.185156,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7,60,11,1015,21.7,39.6,-,2,-,-94
2023-07-07 12:26:23+02:00,41.385674,2.185154,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,60,11,1015,21.6,39.5,-,3,-,-92
2023-07-07 12:26:24+02:00,41.385701,2.185162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7,60,10,1016,21.7,39.6,-,3,-,-92
2023-07-07 12:26:26+02:00,41.385715,2.185171,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7,60,11,1015,21.7,39.6,-,3,-,-92
2023-07-07 12:26:27+02:00,41.385744,2.185184,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,60,11,1015,21.6,39.5,-,2,-,-85
2023-07-07 12:26:29+02:00,41.385752,2.185199,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,60,11,1015,21.6,39.5,-,2,-,-89
2023-07-07 12:26:30+02:00,41.385759,2.185207,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,60,11,1015,21.6,39.5,-,2,-,-76
2023-07-07 12:26:32+02:00,41.385767,2.185207,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,60,11,1015,21.6,39.5,-,2,-,-69
2023-07-07 12:26:33+02:00,41.385772,2.185209,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,60,11,1015,21.6,39.5,-,0,-,-84
2023-07-07 12:26:35+02:00,41.385782,2.185212,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,60,11,1015,21.6,39.4,-,0,-,-74
2023-07-07 12:26:36+02:00,41.385785,2.185213,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,61,11,1015,21.8,39.7,-,0,-,-87
2023-07-07 12:26:37+02:00,41.385791,2.18522,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,61,11,1015,21.8,39.7,-,1,-,-90
2023-07-07 12:26:38+02:00,41.385802,2.185231,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,61,11,1015,21.8,39.7,-,1,-,-87
2023-07-07 12:26:40+02:00,41.385804,2.185236,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,61,11,1015,21.8,39.7,-,0,-,-72
2023-07-07 12:26:41+02:00,41.385809,2.18527,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.5,61,11,1015,21.7,39.6,-,2,-,-88
2023-07-07 12:26:43+02:00,41.385809,2.185273,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.5,61,11,1015,21.7,39.5,-,2,-,-84
2023-07-07 12:26:44+02:00,41.385809,2.185287,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.5,61,11,1015,21.7,39.5,-,2,-,-93
2023-07-07 12:26:46+02:00,41.385809,2.1853,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.5,61,11,1015,21.7,39.5,-,2,-,-84
2023-07-07 12:26:47+02:00,41.385808,2.18531,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.4,61,11,1015,21.6,39.3,-,1,-,-81
2023-07-07 12:26:48+02:00,41.385804,2.18533,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.3,61,11,1015,21.5,39.1,-,2,-,-91
2023-07-07 12:26:49+02:00,41.385794,2.185337,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.2,61,11,1015,21.4,38.9,-,2,-,-91
2023-07-07 12:26:50+02:00,41.385787,2.185342,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.2,61,11,1015,21.4,38.9,-,2,-,-90
2023-07-07 12:26:52+02:00,41.385776,2.185345,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.0,61,10,1016,21.2,38.5,-,2,-,-82
2023-07-07 12:26:53+02:00,41.385761,2.185356,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.1,61,10,1016,21.3,38.8,-,3,-,-82
2023-07-07 12:26:55+02:00,41.385754,2.185362,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.1,61,10,1016,21.3,38.8,-,2,-,-79
2023-07-07 12:26:56+02:00,41.38574,2.185379,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.0,61,11,1015,21.2,38.6,-,2,-,-79
2023-07-07 12:26:58+02:00,41.38573,2.185383,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.1,61,11,1015,21.3,38.6,-,2,-,-77
2023-07-07 12:26:59+02:00,41.385723,2.185396,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.0,61,11,1015,21.2,38.4,-,2,-,-86
